ID,form,lang_id,homologue_set_id,PGer
3795,svala,non,523,*swalwōn-
3796,svala,fao,523,*swalwōn-
3797,sålå,ovd,523,*swalwōn-
3798,swealwe,ang,523,*swalwōn-
3799,swallow,eng,523,*swalwōn-
3800,swel,fry,523,*swalwōn-
3801,swoalke,stq,523,*swalwōn-
3802,swala,osx,523,*swalwōn-
3803,zwaluw,nld,523,*swalwōn-
3804,swalawa,goh,523,*swalwōn-
3805,Schwalbe,deu,523,*swalwōn-
3806,sveipa,non,524,*swaipjan-
3807,swēpen,enm,524,*swaipjan-
3808,sweep,eng,524,*swaipjan-
3809,sweifen,gmh,524,*swaipjan-
3810,schweifen,deu,524,*swaipjan-
3811,svanr,non,525,*swana-
3812,svanur,fao,525,*swana-
3813,swan,ovd,525,*swana-
3814,swan,ang,525,*swana-
3815,swan,eng,525,*swana-
3816,swan,osx,525,*swana-
3817,zwaan,nld,525,*swana-
3818,swan,goh,525,*swana-
3819,Schwan,deu,525,*swana-
3820,sway,eng,526,*swanhan-
3821,swaaie,ofs,526,*swanhan-
3822,zwaaien,nld,526,*swanhan-
3823,swe,got,527,*swē
3824,svá,non,527,*swē
3825,so,fao,527,*swē
3826,så,ovd,527,*swē
3827,so,eng,527,*swē
3828,sā,ofs,527,*swē
3829,sō,osx,527,*swē
3830,zo,nld,527,*swē
3831,sō,goh,527,*swē
3832,so,deu,527,*swē
3833,swǣr,ang,528,*swēra-
3834,swēr,ofs,528,*swēra-
3835,swār,osx,528,*swēra-
3836,zwaar,nld,528,*swēra-
3837,swār,goh,528,*swēra-
3838,schwer,deu,528,*swēra-
3839,swers,got,528,*swēra-
3840,svárr,non,528,*swēra-
3841,svárur,fao,528,*swēra-
3842,zweren,nld,529,*sweran-
3843,schwären,deu,529,*sweran-
3844,swistar,got,530,*swester-
3845,systir,non,530,*swester-
3846,systir,fao,530,*swester-
3847,syster,ovd,530,*swester-
3848,sweostor,ang,530,*swester-
3849,sister,eng,530,*swester-
3850,swester,ofs,530,*swester-
3851,swestar,osx,530,*swester-
3852,zuster,nld,530,*swester-
3853,swestar,goh,530,*swester-
3854,Schwester,deu,530,*swester-
3855,sœtr,non,531,*swōtu-
3856,søtur,fao,531,*swōtu-
3857,syōt,ovd,531,*swōtu-
3858,swōt,ang,531,*swōtu-
3859,sweet,eng,531,*swōtu-
3860,swēte,ofs,531,*swōtu-
3861,swōti,osx,531,*swōtu-
3862,zoet,nld,531,*swōtu-
3863,swuozi,goh,531,*swōtu-
3864,süß,deu,531,*swōtu-
3865,tagl,got,532,*tagla-
3866,tagl,non,532,*tagla-
3867,tail,eng,532,*tagla-
3868,tagel,gml,532,*tagla-
3869,tagr,got,533,*tagra-
3870,tár,non,533,*tagra-
3871,tár,fao,533,*tagra-
3872,tår,ovd,533,*tagra-
3873,tear,eng,533,*tagra-
3874,traan,nld,533,*tagra-
3875,tá,non,534,*taihwō(n)-
3876,tá,fao,534,*taihwō(n)-
3877,ton,ovd,534,*taihwō(n)-
3878,tā(he),ang,534,*taihwō(n)-
3879,toe,eng,534,*taihwō(n)-
3880,tē(n),gml,534,*taihwō(n)-
3881,teen,nld,534,*taihwō(n)-
3882,zēha,goh,534,*taihwō(n)-
3883,Zehe,deu,534,*taihwō(n)-
3884,zeigōn,goh,535,*taik
3885,zeigen,deu,535,*taik
3886,zeixxu,gsw-vsp,535,*taik
3887,tǣcan,ang,536,*taikjan-
3888,teach,eng,536,*taikjan-
3889,teikn,non,537,*taikna-
3890,tācn,ang,537,*taikna-
3891,tēkan,osx,537,*taikna-
3892,teken,nld,537,*taikna-
3893,zeichan,gmh,537,*taikna-
3894,Zeichen,deu,537,*taikna-
3895,tunþus*,got,538,*tanþ-
3896,tǫnn,non,538,*tanþ-
3897,tonn,fao,538,*tanþ-
3898,tann,ovd,538,*tanþ-
3899,tōð,ang,538,*tanþ-
3900,tooth,eng,538,*tanþ-
3901,tōth,ofs,538,*tanþ-
3902,tand,osx,538,*tanþ-
3903,tan,dum,538,*tanþ-
3904,tand,nld,538,*tanþ-
3905,zan,goh,538,*tanþ-
3906,Zahn,deu,538,*tanþ-
3907,taihun,got,539,*tehun-
3908,tíu,non,539,*tehun-
3909,tíggju,fao,539,*tehun-
3910,tiu,ovd,539,*tehun-
3911,tīen,ang,539,*tehun-
3912,ten,eng,539,*tehun-
3913,tiān,ofs,539,*tehun-
3914,tehun,osx,539,*tehun-
3915,tien,nld,539,*tehun-
3916,zehan,goh,539,*tehun-
3917,zehn,deu,539,*tehun-
3918,teran,ang,540,*teran-
3919,tear,eng,540,*teran-
3920,zeran,goh,540,*teran-
3921,tairan,got,540,*teran-
3922,ziehen,deu,541,*teuhan-
3923,tiuhan,got,541,*teuhan-
3924,toginn[Prt],non,541,*teuhan-
3925,tēon,ang,541,*teuhan-
3926,tiohan,osx,541,*teuhan-
3927,tien,dum,541,*teuhan-
3928,tijgen,nld,541,*teuhan-
3929,ziohan,goh,541,*teuhan-
3930,ziehen,gmh,541,*teuhan-
3931,tíð,non,542,*tīdi-
3932,tíð,fao,542,*tīdi-
3933,tīd,ang,542,*tīdi-
3934,tide,eng,542,*tīdi-
3935,tīd,osx,542,*tīdi-
3936,tijd,nld,542,*tīdi-
3937,Zeit,deu,542,*tīdi-
3938,tími,non,543,*tīman-
3939,tími,fao,543,*tīman-
3940,taime,ovd,543,*tīman-
3941,tīma,ang,543,*tīman-
3942,time,eng,543,*tīman-
3943,zīmmen,gsw,543,*tīman-
3944,titra,non,544,*titrōn-
3945,titra,isl,544,*titrōn-
3946,zittarōn,goh,544,*titrōn-
3947,zittern,deu,544,*titrōn-
3948,trennen,deu,545,*trannjan-
3949,tornen,nld,545,*trannjan-
3950,trudan,got,546,*tredan-
3951,troða,non,546,*tredan-
3952,troða,fao,546,*tredan-
3953,tredan,ang,546,*tredan-
3954,tread,eng,546,*tredan-
3955,treda,ofs,546,*tredan-
3956,treden,dum,546,*tredan-
3957,treden,nld,546,*tredan-
3958,tretan,goh,546,*tredan-
3959,treten,deu,546,*tredan-
3960,triu,got,547,*trewa-
3961,tré,non,547,*trewa-
3962,træ,fao,547,*trewa-
3963,trai,ovd,547,*trewa-
3964,trēo,ang,547,*trewa-
3965,tree,eng,547,*trewa-
3966,trē,ofs,547,*trewa-
3967,trio,osx,547,*trewa-
3968,tún,non,548,*tūna-
3969,town,eng,548,*tūna-
3970,tuin,nld,548,*tūna-
3971,tuggo,got,549,*tungōn-
3972,tunga,non,549,*tungōn-
3973,tunga,fao,549,*tungōn-
3974,tungga,ovd,549,*tungōn-
3975,tunge,ang,549,*tungōn-
3976,tongue,eng,549,*tungōn-
3977,tunge,ofs,549,*tungōn-
3978,tunga,osx,549,*tungōn-
3979,tong,nld,549,*tungōn-
3980,zunga,goh,549,*tungōn-
3981,Zunge,deu,549,*tungōn-
3982,tuz-,got,550,*tuz-
3983,tor-,non,550,*tuz-
3984,tor-,ang,550,*tuz-
3985,zur-,goh,550,*tuz-
3986,zer-,deu,550,*tuz-
3987,twai,got,551,*twa-
3988,tveir,non,551,*twa-
3989,tveir,fao,551,*twa-
3990,twer,ovd,551,*twa-
3991,twēgen,ang,551,*twa-
3992,two,eng,551,*twa-
3993,twēne,ofs,551,*twa-
3994,twēne,osx,551,*twa-
3995,twee,nld,551,*twa-
3996,zwēne,goh,551,*twa-
3997,zwei,deu,551,*twa-
3998,zwelif,goh,552,*twalifa-
3999,zwölf,deu,552,*twalifa-
4000,twalif,got,552,*twalifa-
4001,tolf,non,552,*twalifa-
4002,tólv,fao,552,*twalifa-
4003,tolv,ovd,552,*twalifa-
4004,twelf,ang,552,*twalifa-
4005,twelve,eng,552,*twalifa-
4006,twelif,ofs,552,*twalifa-
4007,twelif,osx,552,*twalifa-
4008,twaalf,nld,552,*twalifa-
4009,sa,got,553,*þa-
4010,sá,non,553,*þa-
4011,tann,fao,553,*þa-
4012,se,ang,553,*þa-
4013,that,eng,553,*þa-
4014,se,osx,553,*þa-
4015,die,nld,553,*þa-
4016,der,goh,553,*þa-
4017,der,deu,553,*þa-
4018,ϸak,non,554,*ϸaka-
4019,tak,fao,554,*ϸaka-
4020,tak,ovd,554,*ϸaka-
4021,ϸæc,ang,554,*ϸaka-
4022,dak,nld,554,*ϸaka-
4023,dach,goh,554,*ϸaka-
4024,Dach,deu,554,*ϸaka-
4025,dāhe,gmh,555,*ϸanhōn-
4026,Ton,deu,555,*ϸanhōn-
4027,ϸaho,got,555,*ϸanhōn-
4028,ϸōhe,ang,555,*ϸanhōn-
4029,dāha,goh,555,*ϸanhōn-
4030,ϸagkjan,got,556,*ϸankjan-
4031,ϸekkja,non,556,*ϸankjan-
4032,ϸencan,ang,556,*ϸankjan-
4033,think,eng,556,*ϸankjan-
4034,thenkian,osx,556,*ϸankjan-
4035,denken,nld,556,*ϸankjan-
4036,denkan,goh,556,*ϸankjan-
4037,denken,deu,556,*ϸankjan-
4038,þar,got,557,*þar
4039,þar,non,557,*þar
4040,har,fao,557,*þar
4041,tar,fao,557,*þar
4042,dar,ovd,557,*þar
4043,þār,ang,557,*þar
4044,there,eng,557,*þar
4045,ther,ofs,557,*þar
4046,thār,osx,557,*þar
4047,daar,nld,557,*þar
4048,d˘ār(a),goh,557,*þar
4049,dār,gmh,557,*þar
4050,da,deu,557,*þar
4051,ϸicce,ang,558,*ϸeku-
4052,thick,eng,558,*ϸeku-
4053,thikke,ofs,558,*ϸeku-
4054,thikki,osx,558,*ϸeku-
4055,dik,nld,558,*ϸeku-
4056,dicki,goh,558,*ϸeku-
4057,dick,deu,558,*ϸeku-
4058,ϸykkr,non,558,*ϸeku-
4059,tjúkkur,fao,558,*ϸeku-
4060,tjokk,ovd,558,*ϸeku-
4061,ϸairh,got,559,*ϸerhwe
4062,ϸer(i)h,ang,559,*ϸerhwe
4063,through,eng,559,*ϸerhwe
4064,thriuch,ofs,559,*ϸerhwe
4065,troch,frr,559,*ϸerhwe
4066,thurh,osx,559,*ϸerhwe
4067,thuro,odt,559,*ϸerhwe
4068,dore,dum,559,*ϸerhwe
4069,door,nld,559,*ϸerhwe
4070,durh,goh,559,*ϸerhwe
4071,durch,deu,559,*ϸerhwe
4072,tjógv,fao,560,*þeuha-
4073,þēoh,ang,560,*þeuha-
4074,thigh,eng,560,*þeuha-
4075,thiāch,ofs,560,*þeuha-
4076,dij,nld,560,*þeuha-
4077,dioh,goh,560,*þeuha-
4078,þjó,non,560,*þeuha-
4079,ϸing,non,561,*ϸinhan-
4080,ϸing,ang,561,*ϸinhan-
4081,thing,eng,561,*ϸinhan-
4082,thing,ofs,561,*ϸinhan-
4083,thing,osx,561,*ϸinhan-
4084,ding,nld,561,*ϸinhan-
4085,ding,goh,561,*ϸinhan-
4086,Ding,deu,561,*ϸinhan-
4087,dicht,nld,562,*ϸinhtu-
4088,dicht,deu,562,*ϸinhtu-
4089,deicht,deu-dia,562,*ϸinhtu-
4090,ϸéttr,non,562,*ϸinhtu-
4091,tettur,fao,562,*ϸinhtu-
4092,ti´tt,ovd,562,*ϸinhtu-
4093,-ϸiht,ang,562,*ϸinhtu-
4094,thiht,enm,562,*ϸinhtu-
4095,tight,eng,562,*ϸinhtu-
4096,ticht,fry,562,*ϸinhtu-
4097,dichte,dum,562,*ϸinhtu-
4098,ϸliuhan,got,563,*ϸleuhan-
4099,flēon,ang,563,*ϸleuhan-
4100,flee,eng,563,*ϸleuhan-
4101,flīa,ofs,563,*ϸleuhan-
4102,fliohan,osx,563,*ϸleuhan-
4103,vlien,dum,563,*ϸleuhan-
4104,fliohan,goh,563,*ϸleuhan-
4105,fliehen,deu,563,*ϸleuhan-
4106,ϸrāwan,ang,564,*ϸrēan-
4107,throw,eng,564,*ϸrēan-
4108,drāia,ofs,564,*ϸrēan-
4109,draaien,nld,564,*ϸrēan-
4110,drāen,goh,564,*ϸrēan-
4111,drehen,deu,564,*ϸrēan-
4112,dræt,dum,565,*þrēdu-
4113,draad,nld,565,*þrēdu-
4114,drāt,goh,565,*þrēdu-
4115,Draht,deu,565,*þrēdu-
4116,þráðr,non,565,*þrēdu-
4117,þrǣd,ang,565,*þrēdu-
4118,thread,eng,565,*þrēdu-
4119,thrēd,ofs,565,*þrēdu-
4120,ϸreis*,got,566,*ϸrī-
4121,ϸrír,non,566,*ϸrī-
4122,tríggir,fao,566,*ϸrī-
4123,trair,ovd,566,*ϸrī-
4124,ϸrī,ang,566,*ϸrī-
4125,three,eng,566,*ϸrī-
4126,thrē,ofs,566,*ϸrī-
4127,thria,osx,566,*ϸrī-
4128,drie,nld,566,*ϸrī-
4129,drī,goh,566,*ϸrī-
4130,drei,deu,566,*ϸrī-
4131,third,eng,567,*ϸridjan-
4132,thredda,ofs,567,*ϸridjan-
4133,thriddio,osx,567,*ϸridjan-
4134,derde,nld,567,*ϸridjan-
4135,dritto,goh,567,*ϸridjan-
4136,dritte,deu,567,*ϸridjan-
4137,ϸridja,got,567,*ϸridjan-
4138,ϸriði,non,567,*ϸridjan-
4139,triði,fao,567,*ϸridjan-
4140,trið,ovd,567,*ϸridjan-
4141,ϸridda,ang,567,*ϸridjan-
4142,ϸu,got,568,*ϸū
4143,ϸú,non,568,*ϸū
4144,tú,fao,568,*ϸū
4145,du,ovd,568,*ϸū
4146,ϸū,ang,568,*ϸū
4147,thu,ofs,568,*ϸū
4148,thu,osx,568,*ϸū
4149,du,dum,568,*ϸū
4150,d˘ū,goh,568,*ϸū
4151,du,deu,568,*ϸū
4152,think,eng,569,*þunkjan-
4153,þugkjan,got,569,*þunkjan-
4154,þykkja,non,569,*þunkjan-
4155,tykja,fao,569,*þunkjan-
4156,tyttja,ovd,569,*þunkjan-
4157,þyncan,ang,569,*þunkjan-
4158,thinka,ofs,569,*þunkjan-
4159,thunkian,osx,569,*þunkjan-
4160,dunken,nld,569,*þunkjan-
4161,dunken,goh,569,*þunkjan-
4162,dünken,deu,569,*þunkjan-
4163,ϸunnr,non,570,*ϸunnu-
4164,tunnur,fao,570,*ϸunnu-
4165,tunn,ovd,570,*ϸunnu-
4166,ϸynne,ang,570,*ϸunnu-
4167,thin,eng,570,*ϸunnu-
4168,dunne,dum,570,*ϸunnu-
4169,dun,nld,570,*ϸunnu-
4170,dunni,goh,570,*ϸunnu-
4171,dünn,deu,570,*ϸunnu-
4172,ϸaurp,got,571,*ϸurpa-
4173,ϸorp,non,571,*ϸurpa-
4174,torp,nob,571,*ϸurpa-
4175,therp,ofs,571,*ϸurpa-
4176,thorp,osx,571,*ϸurpa-
4177,dorp,nld,571,*ϸurpa-
4178,dorf,goh,571,*ϸurpa-
4179,Dorf,deu,571,*ϸurpa-
4180,ϸusundi,got,572,*ϸūshundī-
4181,ϸúsund,non,572,*ϸūshundī-
4182,thousand,eng,572,*ϸūshundī-
4183,Tausend,deu,572,*ϸūshundī-
4184,uf,got,573,*uba
4185,of,non,573,*uba
4186,ob(a),goh,573,*uba
4187,ob,deu,573,*uba
4188,auhns,got,574,*ufna-
4189,ofn,non,574,*ufna-
4190,ofn,isl,574,*ufna-
4191,ónn,isl,574,*ufna-
4192,ovnur,fao,574,*ufna-
4193,ughn,oswe,574,*ufna-
4194,ungen,ovd,574,*ufna-
4195,ofen,ang,574,*ufna-
4196,oven,eng,574,*ufna-
4197,oven,ofs,574,*ufna-
4198,oven,dum,574,*ufna-
4199,oven,nld,574,*ufna-
4200,ofan,goh,574,*ufna-
4201,Ofen,deu,574,*ufna-
4202,often,eng,575,*uba
4203,ofto,osx,575,*uba
4204,ofto,goh,575,*uba
4205,oft,deu,575,*uba
4206,ufta,got,575,*uba
4207,oft,non,575,*uba
4208,ofta,fao,575,*uba
4209,oft,ang,575,*uba
4210,undar,got,576,*under-
4211,undir,non,576,*under-
4212,under,ofs,576,*under-
4213,undar,osx,576,*under-
4214,onder,nld,576,*under-
4215,untar,goh,576,*under-
4216,unter,deu,576,*under-
4217,ut,got,577,*ūt
4218,út,non,577,*ūt
4219,út,fao,577,*ūt
4220,aut,ovd,577,*ūt
4221,ūt,ang,577,*ūt
4222,out,eng,577,*ūt
4223,ūt,ofs,577,*ūt
4224,ūt,osx,577,*ūt
4225,uit,nld,577,*ūt
4226,ūz,goh,577,*ūt
4227,aus,deu,577,*ūt
4228,ugla,non,578,*uwwilōn-
4229,ugla,fao,578,*uwwilōn-
4230,ugel,ovd,578,*uwwilōn-
4231,ūle,ang,578,*uwwilōn-
4232,owl,eng,578,*uwwilōn-
4233,uil,nld,578,*uwwilōn-
4234,ūwila,goh,578,*uwwilōn-
4235,Eule,deu,578,*uwwilōn-
4236,oddr,non,579,*uzda-
4237,oddur,fao,579,*uzda-
4238,udd,ovd,579,*uzda-
4239,ord,ang,579,*uzda-
4240,ord,osx,579,*uzda-
4241,Ort,deu,579,*uzda-
4242,wahsjan,got,580,*wahs(j)an-
4243,vaxa,non,580,*wahs(j)an-
4244,vaksa,fao,580,*wahs(j)an-
4245,weahsan,ang,580,*wahs(j)an-
4246,wax,eng,580,*wahs(j)an-
4247,waxa,ofs,580,*wahs(j)an-
4248,wahsan,osx,580,*wahs(j)an-
4249,wahsan,goh,580,*wahs(j)an-
4250,wachsen,deu,580,*wahs(j)an-
4251,veikr,non,581,*wīkwan-
4252,veikur,fao,581,*wīkwan-
4253,wāc,ang,581,*wīkwan-
4254,wēk,osx,581,*wīkwan-
4255,week,nld,581,*wīkwan-
4256,weich,goh,581,*wīkwan-
4257,weich,deu,581,*wīkwan-
4258,wainags,got,582,*wainaga-
4259,weinig,nld,582,*wainaga-
4260,wēnag,goh,582,*wainaga-
4261,wenig,deu,582,*wainaga-
4262,vekja,non,583,*wakjan-
4263,vekja,fao,583,*wakjan-
4264,wettja,ovd,583,*wakjan-
4265,weccan,ang,583,*wakjan-
4266,wekkian,osx,583,*wakjan-
4267,wekken,nld,583,*wakjan-
4268,wecken,goh,583,*wakjan-
4269,wecken,deu,583,*wakjan-
4270,wählen,deu,584,*waljan-
4271,waljan,got,584,*waljan-
4272,velja,non,584,*waljan-
4273,velja,fao,584,*waljan-
4274,wela,ovd,584,*waljan-
4275,wellian,osx,584,*waljan-
4276,wellan,goh,584,*waljan-
4277,vǫllr,non,585,*walþu-
4278,vøllur,fao,585,*walþu-
4279,wall,ovd,585,*walþu-
4280,weald,ang,585,*walþu-
4281,wald,osx,585,*walþu-
4282,wald,goh,585,*walþu-
4283,Wald,deu,585,*walþu-
4284,wenten,goh,586,*wandjan-
4285,wenden,deu,586,*wandjan-
4286,ga-wandjan,got,586,*wandjan-
4287,venda,non,586,*wandjan-
4288,venda,fao,586,*wandjan-
4289,wenda,ovd,586,*wandjan-
4290,wendan,ang,586,*wandjan-
4291,wenda,ofs,586,*wandjan-
4292,wendian,osx,586,*wandjan-
4293,wenden,nld,586,*wandjan-
4294,varmr,non,587,*warma-
4295,wearm,ang,587,*warma-
4296,warm,eng,587,*warma-
4297,warm,ofs,587,*warma-
4298,warm,osx,587,*warma-
4299,warm,nld,587,*warma-
4300,warm,goh,587,*warma-
4301,warm,deu,587,*warma-
4302,wet,eng,588,*watar-
4303,wæscan,ang,588,*watar-
4304,wash,eng,588,*watar-
4305,waska,ofs,588,*watar-
4306,waskan,osx,588,*watar-
4307,vátr,non,588,*watar-
4308,wascan,goh,588,*watar-
4309,vátur,fao,588,*watar-
4310,wǣt,ang,588,*watar-
4311,wåt,ovd,588,*watar-
4312,wēt,ofs,588,*watar-
4313,wiet,fry,588,*watar-
4314,waschen,deu,588,*watar-
4315,Wasser,deu,589,*watar-
4316,wato,got,589,*watar-
4317,vatn,non,589,*watar-
4318,vatn,fao,589,*watar-
4319,watten,ovd,589,*watar-
4320,wæter,ang,589,*watar-
4321,water,eng,589,*watar-
4322,weter,ofs,589,*watar-
4323,watar,osx,589,*watar-
4324,water,nld,589,*watar-
4325,wazzar,goh,589,*watar-
4326,waian,got,590,*wēan-
4327,wāwan,ang,590,*wēan-
4328,wāia,ofs,590,*wēan-
4329,wāen,goh,590,*wēan-
4330,wehen,deu,590,*wēan-
4331,wigs,got,591,*wega-
4332,vegr,non,591,*wega-
4333,weg,ang,591,*wega-
4334,way,eng,591,*wega-
4335,wei,ofs,591,*wega-
4336,weg,osx,591,*wega-
4337,weg,nld,591,*wega-
4338,weg,goh,591,*wega-
4339,Weg,deu,591,*wega-
4340,vétt,non,592,*wegan-
4341,wiht,ang,592,*wegan-
4342,weight,eng,592,*wegan-
4343,wicht,ofs,592,*wegan-
4344,verk,non,593,*werka-
4345,verk,fao,593,*werka-
4346,werk,ovd,593,*werka-
4347,weorc,ang,593,*werka-
4348,work,eng,593,*werka-
4349,werk,ofs,593,*werka-
4350,wurk,fry,593,*werka-
4351,werk,osx,593,*werka-
4352,werk,nld,593,*werka-
4353,werah,goh,593,*werka-
4354,Werk,deu,593,*werka-
4355,werfen,deu,594,*werpan-
4356,wairpan,got,594,*werpan-
4357,verpa,non,594,*werpan-
4358,verpa,fao,594,*werpan-
4359,weorpan,ang,594,*werpan-
4360,warp,eng,594,*werpan-
4361,werpa,ofs,594,*werpan-
4362,werpan,osx,594,*werpan-
4363,werpen,nld,594,*werpan-
4364,werfan,goh,594,*werpan-
4365,wairþan,got,595,*werþan-
4366,verða,non,595,*werþan-
4367,verta,nob,595,*werþan-
4368,werda,ovd,595,*werþan-
4369,weorðan,ang,595,*werþan-
4370,wertha,ofs,595,*werþan-
4371,werthan,osx,595,*werþan-
4372,worden,nld,595,*werþan-
4373,werdan,goh,595,*werþan-
4374,werden,deu,595,*werþan-
4375,weather,eng,596,*weþra-
4376,weder,ofs,596,*weþra-
4377,wedar,osx,596,*weþra-
4378,weer,nld,596,*weþra-
4379,wetar,goh,596,*weþra-
4380,Wetter,deu,596,*weþra-
4381,veðr,non,596,*weþra-
4382,veður,fao,596,*weþra-
4383,weðer,ovd,596,*weþra-
4384,weder,ang,596,*weþra-
4385,víðr,non,597,*wīda-
4386,wīd,ang,597,*wīda-
4387,wide,eng,597,*wīda-
4388,wīd,ofs,597,*wīda-
4389,wijd,nld,597,*wīda-
4390,wīt,goh,597,*wīda-
4391,weit,deu,597,*wīda-
4392,wite,gmh,598,*widu-
4393,viðr,non,598,*widu-
4394,viður,fao,598,*widu-
4395,wið,ovd,598,*widu-
4396,widu,ang,598,*widu-
4397,wood,eng,598,*widu-
4398,witu,goh,598,*widu-
4399,winds,got,599,*winda-
4400,vindr,non,599,*winda-
4401,wind,ang,599,*winda-
4402,wind,eng,599,*winda-
4403,wind,ofs,599,*winda-
4404,wyn,fry,599,*winda-
4405,wind,osx,599,*winda-
4406,wind,nld,599,*winda-
4407,wint,goh,599,*winda-
4408,Wind,deu,599,*winda-
4409,winnan,got,600,*winnan-
4410,vinna,non,600,*winnan-
4411,vinna,fao,600,*winnan-
4412,winna,ovd,600,*winnan-
4413,winnan,ang,600,*winnan-
4414,win,eng,600,*winnan-
4415,winna,ofs,600,*winnan-
4416,winnan,osx,600,*winnan-
4417,winnen,nld,600,*winnan-
4418,winnan,goh,600,*winnan-
4419,winnen,deu,600,*winnan-
4420,witå,ovd,601,*witan-
4421,witan,ang,601,*witan-
4422,wita,ofs,601,*witan-
4423,witan,osx,601,*witan-
4424,weten,enld,601,*witan-
4425,wizzan,goh,601,*witan-
4426,wissen,deu,601,*witan-
4427,witan,got,601,*witan-
4428,vita,non,601,*witan-
4429,weis,got,602,*wīz-
4430,vér,non,602,*wīz-
4431,w˘ē,ang,602,*wīz-
4432,we,eng,602,*wīz-
4433,w˘ī,osx,602,*wīz-
4434,wij,nld,602,*wīz-
4435,wir,goh,602,*wīz-
4436,wir,deu,602,*wīz-
4437,wulfs,got,603,*wulfa-
4438,ulfr,non,603,*wulfa-
4439,úlvur,fao,603,*wulfa-
4440,ulv,ovd,603,*wulfa-
4441,wulf,ang,603,*wulfa-
4442,wolf,eng,603,*wulfa-
4443,wulf,osx,603,*wulfa-
4444,wolf,nld,603,*wulfa-
4445,wolf,goh,603,*wulfa-
4446,Wolf,deu,603,*wulfa-
4447,wulla,got,604,*wullō-
4448,ull,non,604,*wullō-
4449,ull,fao,604,*wullō-
4450,wull,ang,604,*wullō-
4451,wool,eng,604,*wullō-
4452,wolle,ofs,604,*wullō-
4453,wol,nld,604,*wullō-
4454,wolla,goh,604,*wullō-
4455,Wolle,deu,604,*wullō-
4456,una,non,605,*wuna(n)-
4457,uonå,ovd,605,*wuna(n)-
4458,wunian,ang,605,*wuna(n)-
4459,wona,ofs,605,*wuna(n)-
4460,wonon,osx,605,*wuna(n)-
4461,wonen,nld,605,*wuna(n)-
4462,wonēn,goh,605,*wuna(n)-
4463,wohnen,deu,605,*wuna(n)-
4464,œskja,non,606,*wunska-
4465,wӯscan,ang,606,*wunska-
4466,wish,eng,606,*wunska-
4467,wunscen,dum,606,*wunska-
4468,wensen,nld,606,*wunska-
4469,wunscan,goh,606,*wunska-
4470,wünschen,deu,606,*wunska-
4471,waurd,got,607,*wurda-
4472,orð,non,607,*wurda-
4473,word,ang,607,*wurda-
4474,word,eng,607,*wurda-
4475,word,ofs,607,*wurda-
4476,word,osx,607,*wurda-
4477,woord,nld,607,*wurda-
4478,wort,goh,607,*wurda-
4479,Wort,deu,607,*wurda-
4480,waurms,got,608,*wurmi-
4481,ormr,non,608,*wurmi-
4482,ormur,fao,608,*wurmi-
4483,uorm,ovd,608,*wurmi-
4484,wyrm,ang,608,*wurmi-
4485,wirm,ofs,608,*wurmi-
4486,wjirm,fry,608,*wurmi-
4487,wurm,osx,608,*wurmi-
4488,worm,nld,608,*wurmi-
4489,wurm,goh,608,*wurmi-
4490,Wurm,deu,608,*wurmi-
